Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
21350283,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21350513,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21350765,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21355496,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21355735,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21360272,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21360519,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21360750,00000140,false,Rx,0,8,55,3F,F2,06,BD,17,28,00,
21361002,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21365513,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21365752,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21370009,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21370257,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21370488,00000140,false,Rx,0,8,55,3F,F3,06,BD,17,28,00,
21370740,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21375522,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21375761,00000121,false,Rx,0,8,93,07,34,04,00,00,00,00,
21380037,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21380285,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21380515,00000140,false,Rx,0,8,55,3F,F3,06,BD,17,28,00,
21380767,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21385540,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21385780,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21390036,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21390284,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21390514,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21390767,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21395561,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21395798,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21400034,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21400282,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21400512,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21400764,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21405568,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21405806,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21410030,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21410278,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21410519,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21410762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21415588,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21415826,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21420031,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21420279,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21420510,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21420762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21425599,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21425836,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21430031,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21430279,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21430510,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21430762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21435607,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21435855,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21440028,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21440276,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21440517,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21440769,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21445625,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21445863,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21450027,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21450275,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21450515,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21450767,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21455635,00000120,false,Rx,0,8,0B,02,0E,00,DA,0E,22,39,
21455873,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21460150,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21460397,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21460627,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21460880,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21465652,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21465890,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21470033,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21470281,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21470511,00000140,false,Rx,0,8,55,3F,F2,06,BD,17,28,00,
21470763,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21475662,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21475898,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21480031,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21480279,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21480509,00000140,false,Rx,0,8,55,3F,F3,06,BD,17,28,00,
21480761,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21485680,00000120,false,Rx,0,8,0B,02,0E,00,DC,0E,22,39,
21485917,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21490029,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21490276,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21490506,00000140,false,Rx,0,8,55,3F,F3,06,BD,17,28,00,
21490758,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21495688,00000120,false,Rx,0,8,0B,02,0E,00,D9,0E,22,39,
21495934,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21500026,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21500283,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21500513,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21500765,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21505705,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21505952,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21510033,00000110,false,Rx,0,8,90,07,01,00,00,00,00,00,
21510280,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21510510,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21510763,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21515723,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21515960,00000121,false,Rx,0,8,8D,07,34,04,00,00,00,00,
21520030,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21520277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21520518,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21520760,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21525731,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21525978,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21530029,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21530275,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21530516,00000140,false,Rx,0,8,55,3F,F2,06,BC,17,28,00,
21530769,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21535750,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21535996,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21540026,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21540283,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21540513,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21540766,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21545768,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21546004,00000121,false,Rx,0,8,8D,07,34,04,00,00,00,00,
21550034,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21550280,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21550510,00000140,false,Rx,0,8,55,3F,F1,06,BC,17,28,00,
21550764,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21555775,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21556011,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21560186,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21560443,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21560674,00000140,false,Rx,0,8,55,3F,FA,06,BD,18,28,00,
21560926,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21565783,00000120,false,Rx,0,8,0B,02,0E,00,DA,0E,22,39,
21566030,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21570018,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21570265,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21570505,00000140,false,Rx,0,8,55,3F,00,07,BD,18,28,00,
21570759,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21575801,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21576039,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21580026,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21580283,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21580513,00000140,false,Rx,0,8,55,3F,05,07,BD,18,28,00,
21580766,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21585809,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21586057,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21590033,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21590280,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21590510,00000140,false,Rx,0,8,55,3F,08,07,BD,18,28,00,
21590763,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21595827,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21596065,00000121,false,Rx,0,8,92,07,34,04,00,00,00,00,
21600031,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21600277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21600518,00000140,false,Rx,0,8,55,3F,0B,07,BD,18,28,00,
21600761,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21605846,00000120,false,Rx,0,8,0B,02,0E,00,D8,0E,22,39,
21606094,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21610029,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21610275,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21610506,00000140,false,Rx,0,8,55,3F,0D,07,BD,18,27,00,
21610759,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21615853,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21616101,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21620026,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21620273,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21620513,00000140,false,Rx,0,8,55,3F,0F,07,BD,18,27,00,
21620757,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21625871,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21626109,00000121,false,Rx,0,8,92,07,34,04,00,00,00,00,
21630023,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21630280,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21630511,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,27,00,
21630764,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21635880,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21636128,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21640032,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21640279,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21640509,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,27,00,
21640763,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21645899,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21646147,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21650031,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21650278,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21650508,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,27,00,
21650762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21655919,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21656156,00000121,false,Rx,0,8,93,07,34,04,00,00,00,00,
21660142,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21660389,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21660631,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,28,00,
21660883,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21665926,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21666173,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21670025,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21670272,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21670514,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,28,00,
21670766,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21675935,00000120,false,Rx,0,8,0B,02,0E,00,D9,0E,22,39,
21676181,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21680033,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21680280,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21680511,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,28,00,
21680764,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21685952,00000120,false,Rx,0,8,0B,02,0E,00,DC,0E,22,39,
21686199,00000121,false,Rx,0,8,92,07,34,04,00,00,00,00,
21690031,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21690278,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21690509,00000140,false,Rx,0,8,55,3F,10,07,BD,18,28,00,
21690761,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21695973,00000120,false,Rx,0,8,0B,02,0E,00,DC,0E,22,39,
21696209,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21700030,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21700277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21700509,00000140,false,Rx,0,8,55,3F,10,07,BD,18,28,00,
21700762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21705981,00000120,false,Rx,0,8,0B,02,0E,00,DC,0E,22,39,
21706228,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21710028,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21710275,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21710506,00000140,false,Rx,0,8,55,3F,11,07,BD,18,28,00,
21710759,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21715999,00000120,false,Rx,0,8,0B,02,0E,00,D8,0E,22,39,
21716235,00000121,false,Rx,0,8,92,07,34,04,00,00,00,00,
21720025,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21720272,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21720514,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21720756,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21726007,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21726254,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21730023,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21730280,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21730512,00000140,false,Rx,0,8,55,3F,11,07,BC,18,28,00,
21730764,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21736025,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21736261,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21740030,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21740277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21740509,00000140,false,Rx,0,8,55,3F,10,07,BC,18,28,00,
21740762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21746035,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21746282,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21750030,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21750277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21750509,00000140,false,Rx,0,8,55,3F,10,07,BC,18,28,00,
21750762,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21756055,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21756292,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21760185,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21760433,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21760675,00000140,false,Rx,0,8,55,3F,10,07,BC,18,28,00,
21760926,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21766064,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21766301,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21770019,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21770266,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21770497,00000140,false,Rx,0,8,55,3F,10,07,BC,18,28,00,
21770750,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21776083,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21776319,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21780027,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21780274,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21780515,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,28,00,
21780767,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21786092,00000120,false,Rx,0,8,0B,02,0E,00,D9,0E,22,39,
21786328,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21790025,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21790272,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21790514,00000140,false,Rx,0,8,55,3F,0F,07,BC,18,28,00,
21790766,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21796100,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21796347,00000121,false,Rx,0,8,8D,07,34,04,00,00,00,00,
21800045,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21800303,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21800533,00000140,false,Rx,0,8,55,3F,10,07,BD,18,28,00,
21800785,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21806119,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21806355,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21810022,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21810269,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21810510,00000140,false,Rx,0,8,55,3F,11,07,BD,18,28,00,
21810752,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21816127,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21816373,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21820029,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21820277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21820508,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21820760,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21826144,00000120,false,Rx,0,8,0B,02,0E,00,D9,0E,22,39,
21826381,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21830027,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21830275,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21830505,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21830757,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21836164,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21836401,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21840046,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21840294,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21840534,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21840776,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21846172,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21846420,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21850024,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21850273,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21850503,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21850755,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21856191,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21856429,00000121,false,Rx,0,8,8E,07,34,04,00,00,00,00,
21860135,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21860383,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21860624,00000140,false,Rx,0,8,55,3F,12,07,BC,18,28,00,
21860876,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21866209,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21866446,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21870029,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21870277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21870518,00000140,false,Rx,0,8,55,3F,11,07,BC,18,28,00,
21870760,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21876216,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21876454,00000121,false,Rx,0,8,92,07,34,04,00,00,00,00,
21880026,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21880268,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21880506,00000140,false,Rx,0,8,55,3F,10,07,BC,18,28,00,
21880758,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21886224,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21886472,00000121,false,Rx,0,8,8F,07,34,04,00,00,00,00,
21890025,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21890277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21890516,00000140,false,Rx,0,8,55,3F,11,07,BD,18,28,00,
21890768,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21896243,00000120,false,Rx,0,8,0B,02,0E,00,DA,0E,22,39,
21896481,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21900022,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21900274,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21900503,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21900755,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21906251,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21906499,00000121,false,Rx,0,8,93,07,34,04,00,00,00,00,
21910020,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21910272,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21910511,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21910753,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21916271,00000120,false,Rx,0,8,0B,02,0E,00,DC,0E,22,39,
21916507,00000121,false,Rx,0,8,90,07,34,04,00,00,00,00,
21920019,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21920271,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21920509,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21920751,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21926279,00000120,false,Rx,0,8,0B,02,0E,00,DB,0E,22,39,
21926526,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21930026,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21930278,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21930506,00000140,false,Rx,0,8,55,3F,12,07,BD,18,28,00,
21930758,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21936297,00000120,false,Rx,0,8,0B,02,0E,00,D9,0E,22,39,
21936534,00000121,false,Rx,0,8,93,07,34,04,00,00,00,00,
21940024,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21940277,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21940505,00000140,false,Rx,0,8,55,3F,13,07,BD,18,28,00,
21940757,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21946316,00000120,false,Rx,0,8,0B,02,0E,00,D7,0E,22,39,
21946552,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21950022,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21950274,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21950513,00000140,false,Rx,0,8,55,3F,13,07,BD,18,28,00,
21950754,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21956325,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21956571,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21960186,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21960433,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21960675,00000140,false,Rx,0,8,55,3F,13,07,BD,18,28,00,
21960917,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21966343,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21966579,00000121,false,Rx,0,8,94,07,34,04,00,00,00,00,
21970020,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21970261,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21970499,00000140,false,Rx,0,8,55,3F,12,07,BC,18,28,00,
21970751,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21976362,00000120,false,Rx,0,8,0B,02,0E,00,D6,0E,22,39,
21976598,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21980028,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21980268,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21980507,00000140,false,Rx,0,8,55,3F,11,07,BC,18,28,00,
21980759,00000141,false,Rx,0,8,00,00,00,00,00,00,00,05,
21986369,00000120,false,Rx,0,8,0B,02,0E,00,D5,0E,22,39,
21986606,00000121,false,Rx,0,8,91,07,34,04,00,00,00,00,
21990025,00000110,false,Rx,0,8,95,07,01,00,00,00,00,00,
21990276,00000111,false,Rx,0,8,01,42,00,00,00,00,00,00,
21990505,00000140,false,Rx,0,8,55,3F,10,07,BC,18,28,00,
