Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
194791400,00000202,false,1,8,40,00,10,00,00,00,00,50
194791600,00000333,false,1,8,00,00,00,00,00,00,00,00
194794000,00000291,false,1,8,00,00,FF,7F,1E,00,00,0A
194794200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194794400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194800600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,3D
194800900,00000200,false,1,8,00,00,00,20,00,D0,D0,00
194801100,00000201,false,1,8,C1,00,00,00,00,00,00,C1
194801400,00000202,false,1,8,60,00,10,00,00,00,00,70
194801600,00000333,false,1,8,00,00,00,00,00,00,00,00
194803900,00000291,false,1,8,00,00,FF,7F,1B,00,00,0A
194804200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194804400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194810600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,0A
194810900,00000200,false,1,8,00,00,00,20,00,10,D0,00
194811100,00000201,false,1,8,01,00,00,00,00,00,00,01
194811400,00000202,false,1,8,00,00,10,00,00,00,00,10
194811600,00000333,false,1,8,00,00,00,00,00,00,00,00
194812100,00000590,false,1,8,11,00,00,00,00,00,00,3C
194812400,0000045B,false,1,8,00,30,00,00,00,00,01,00
194812600,00000529,false,1,8,00,00,00,00,00,BE,3B,00
194812800,00000549,false,1,8,EF,72,00,00,00,00,00,00
194813100,00000579,false,1,8,7C,7C,00,00,04,08,10,FE
194813300,0000057A,false,1,8,1F,00,00,3E,00,00,00,00
194813600,0000057B,false,1,8,01,01,00,00,00,46,64,A0
194813800,0000058F,false,1,8,00,01,00,00,00,00,00,00
194814100,00000291,false,1,8,00,00,FF,7F,19,00,00,0A
194814300,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194814600,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194814800,00000592,false,1,8,00,00,00,00,00,00,00,45
194815000,000005D9,false,1,8,00,00,00,00,00,00,00,00
194820600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,1B
194820800,00000200,false,1,8,00,00,00,20,00,50,D0,00
194821100,00000201,false,1,8,41,00,00,00,00,00,00,41
194821300,00000202,false,1,8,20,00,10,00,00,00,00,30
194821600,00000333,false,1,8,00,00,00,00,00,00,00,00
194823900,00000291,false,1,8,00,00,FF,7F,16,00,00,0A
194824200,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194824400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194826100,000002A1,false,1,8,02,02,00,00,00,16,00,00
194830600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,2C
194830800,00000200,false,1,8,00,00,00,20,00,90,D0,00
194831100,00000201,false,1,8,81,00,00,00,00,00,00,81
194831300,00000202,false,1,8,40,00,10,00,00,00,00,50
194831600,00000333,false,1,8,00,00,00,00,00,00,00,00
194833900,00000291,false,1,8,00,00,FF,7F,14,00,00,0A
194834100,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194834400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194840600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,3D
194840800,00000200,false,1,8,00,00,00,20,00,D0,D0,00
194841100,00000201,false,1,8,C1,00,00,00,00,00,00,C1
194841300,00000202,false,1,8,60,00,10,00,00,00,00,70
194841600,00000333,false,1,8,00,00,00,00,00,00,00,00
194843900,00000291,false,1,8,00,00,FF,7F,12,00,00,0A
194844100,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194844400,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194850600,00000109,false,1,8,00,01,00,FF,FF,FF,0F,0A
194850800,00000200,false,1,8,00,00,00,20,00,10,D0,00
194851100,00000201,false,1,8,01,00,00,00,00,00,00,01
194851300,00000202,false,1,8,00,00,10,00,00,00,00,10
194851600,00000333,false,1,8,00,00,00,00,00,00,00,00
194853900,00000291,false,1,8,00,00,FF,7F,10,00,00,0A
194854100,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194854300,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194860500,00000109,false,1,8,00,01,00,FF,FF,FF,0F,1B
194860800,00000200,false,1,8,00,00,00,20,00,50,D0,00
194861000,00000201,false,1,8,41,00,00,00,00,00,00,41
194861300,00000202,false,1,8,20,00,10,00,00,00,00,30
194861500,00000333,false,1,8,00,00,00,00,00,00,00,00
194863800,00000291,false,1,8,00,00,FF,7F,0E,00,00,0A
194864100,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194864300,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194870500,00000109,false,1,8,00,01,00,FF,FF,FF,0F,2C
194870800,00000200,false,1,8,00,00,00,20,00,90,D0,00
194871000,00000201,false,1,8,81,00,00,00,00,00,00,81
194871300,00000202,false,1,8,40,00,10,00,00,00,00,50
194871500,00000333,false,1,8,00,00,00,00,00,00,00,00
194873800,00000291,false,1,8,00,00,FF,7F,0D,00,00,0A
194874100,00000523,false,1,8,0B,3B,FF,FF,FF,FF,00,01
194874300,00000524,false,1,8,FF,FF,FF,00,00,00,C0,7F
194880500,00000109,false,1,8,00,01,00,FF,FF,FF,0F,3D
194880800,00000200,false,1,8,00,00,00,20,00,D0,D0,00
