Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1953710200,00000160,false,1,8,20,3D,01,12,00,00,00,0E
1953710500,00000153,false,1,8,A0,A9,20,FF,00,FF,A0,07
1953710700,00000386,false,1,8,00,80,00,C0,00,40,00,80
1953711000,00000387,false,1,8,15,15,16,15,00,5A,05,00
1953716500,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953716700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953717000,00000470,false,1,8,15,44,40,55,55,54,14,00
1953720200,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953720500,00000153,false,1,8,A0,A9,20,FF,00,FF,B0,17
1953720300,000002A2,false,0,8,04,00,00,F4,05,00,00,3E
1953720500,00000153,false,0,8,A0,A9,20,FF,00,FF,B0,17
1953720700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953723400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,2C
1953723600,00000200,false,0,8,00,80,66,00,00,80,D0,00
1953723900,00000201,false,0,8,91,00,00,00,00,00,00,91
1953724100,00000202,false,0,8,40,00,00,00,00,80,32,F2
1953724400,00000333,false,0,8,00,00,00,00,00,00,00,00
1953725600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953725800,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953726100,00000524,false,0,8,86,00,00,00,00,00,00,00
1953727500,00000354,false,0,8,AA,0A,55,05,00,01,00,C6
1953730000,0000010C,false,0,8,04,00,55,54,15,40,01,13
1953730200,000002A2,false,0,8,05,00,00,F4,05,00,00,3E
1953730500,00000153,false,0,8,A0,A9,20,FF,00,FF,C0,27
1953730700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953731000,00000386,false,0,8,00,C0,00,C0,00,40,00,80
1953731200,00000387,false,0,8,15,15,16,15,00,5B,06,00
1953732000,00000593,false,0,6,01,08,FF,FF,FF,FF
1953733400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,3D
1953733600,00000200,false,0,8,00,80,66,00,00,C0,D0,00
1953733900,00000201,false,0,8,D1,00,00,00,00,00,00,D1
1953734100,00000202,false,0,8,60,00,00,00,00,80,32,D2
1953734300,00000333,false,0,8,00,00,00,00,00,00,00,00
1953735600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953735800,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953736100,00000524,false,0,8,86,00,00,00,00,00,00,00
1953736800,00000450,false,0,3,00,C2,05
1953737100,00000462,false,0,8,FE,3F,FF,2F,F0,1F,00,00
1953737400,00000471,false,0,6,15,50,10,00,00,58
1953737600,00000354,false,0,8,AA,0A,55,05,00,01,00,B7
1953739900,0000010C,false,0,8,04,00,55,54,15,40,01,24
1953740200,000002A2,false,0,8,04,00,00,F4,05,00,00,3E
1953740500,00000153,false,0,8,A0,A9,20,FF,00,FF,D0,37
1953740700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953743400,00000109,false,0,8,00,01,00,FF,FF,FF,0F,0A
1953743600,00000200,false,0,8,00,80,66,00,00,00,D0,00
1953743800,00000201,false,0,8,11,00,00,00,00,00,00,11
1953744100,00000202,false,0,8,00,00,00,00,00,80,32,B2
1953744300,00000333,false,0,8,00,00,00,00,00,00,00,00
1953745600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953745800,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953746100,00000524,false,0,8,86,00,00,00,00,00,00,00
1953726400,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953726700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953726900,00000436,false,1,4,00,00,00,08
1953730200,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953730500,00000153,false,1,8,A0,A9,20,FF,00,FF,C0,27
1953730700,00000386,false,1,8,00,C0,00,C0,00,40,00,80
1953730900,00000387,false,1,8,15,15,16,15,00,5B,06,00
1953732300,00000593,false,1,6,01,08,FF,FF,FF,FF
1953736400,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953736700,00000372,false,1,8,00,00,00,00,00,00,00,00
1953736900,00000470,false,1,8,15,00,00,55,55,58,00,00
1953740200,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953740400,00000153,false,1,8,A0,A9,20,FF,00,FF,D0,37
1953746500,00000371,false,1,8,3E,10,00,00,00,00,00,10
1953746800,00000372,false,1,8,00,00,00,00,00,00,00,00
1953747500,00000354,false,0,8,AA,0A,55,05,00,01,00,A8
1953749800,0000010C,false,0,8,04,00,55,54,15,40,01,35
1953750200,000002A2,false,0,8,05,00,00,F4,05,00,00,3E
1953750200,00000160,false,1,8,20,3C,01,12,00,00,00,0F
1953750400,00000490,false,1,7,00,00,08,21,00,00,3C
1953750700,00000153,false,1,8,A0,A9,20,FF,00,FF,E0,47
1953750500,00000153,false,0,8,A0,A9,20,FF,00,FF,E0,47
1953750700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953750900,00000386,false,0,8,00,00,00,00,00,40,00,80
1953750900,00000386,false,1,8,00,00,00,00,00,40,00,80
1953751100,00000387,false,1,8,15,15,16,15,00,5C,07,00
1953751200,00000387,false,0,8,15,15,16,15,00,5C,07,00
1953751400,00000490,false,0,7,00,00,08,21,00,00,00
1953753300,00000109,false,0,8,00,01,00,FF,FF,FF,0F,1B
1953753600,00000200,false,0,8,00,80,66,00,00,40,D0,00
1953753800,00000201,false,0,8,51,00,00,00,00,00,00,51
1953754100,00000202,false,0,8,20,00,00,00,00,80,32,92
1953754300,00000333,false,0,8,00,00,00,00,00,00,00,00
1953755600,00000291,false,0,8,00,00,00,00,FF,00,00,0A
1953755800,00000523,false,0,8,08,38,4C,4C,4B,4A,00,00
1953756100,00000524,false,0,8,85,00,00,00,00,00,00,00
1953756900,00000450,false,0,3,00,C2,05
1953757200,00000462,false,0,8,FE,3F,FF,2F,F0,1F,00,00
1953757400,00000471,false,0,6,15,54,10,00,00,9C
1953757600,00000354,false,0,8,AA,0A,55,05,00,01,00,99
1953759900,0000010C,false,0,8,04,00,55,54,15,40,01,02
1953760200,000002A2,false,0,8,04,00,00,F4,05,00,00,3E
1953760400,00000153,false,0,8,A0,A9,20,FF,00,FF,00,67
1953760700,00000331,false,0,8,3E,00,00,00,00,00,00,00
1953763300,00000109,false,0,8,00,01,00,FF,FF,FF,0F,2C
1953763600,00000200,false,0,8,00,80,66,00,00,80,D0,00
1953763800,00000201,false,0,8,91,00,00,00,00,00,00,91
1953764100,00000202,false,0,8,40,00,00,00,00,80,32,F2
