Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
7278830100,000007EA,false,1,8,02,58,00,00,00,00,00,00
7278830700,000007EB,false,1,8,02,58,00,00,00,00,00,00
7278833100,000007BB,false,1,8,03,7F,18,11,00,00,00,00
7278894700,000007DF,false,1,8,04,18,00,FF,00,00,00,00
7278896100,000007ED,false,1,8,02,58,00,00,00,00,00,00
7278901600,000007DC,false,1,8,03,7F,18,21,AA,AA,AA,AA
7278903200,000007EA,false,1,8,02,58,00,00,00,00,00,00
7278904300,000007EB,false,1,8,02,58,00,00,00,00,00,00
7278911300,000007BB,false,1,8,03,7F,18,11,00,00,00,00
7278969600,000007DF,false,1,8,04,18,02,FF,00,00,00,00
7278973000,000007EA,false,1,8,03,7F,18,12,00,00,00,00
7278974100,000007EB,false,1,8,03,7F,18,12,00,00,00,00
7278975900,000007ED,false,1,8,03,7F,18,12,00,00,00,00
7278976200,000007DC,false,1,8,03,7F,18,21,AA,AA,AA,AA
7278981100,000007BB,false,1,8,03,7F,18,11,00,00,00,00
7279135500,000007DF,false,1,8,02,01,00,00,00,00,00,00
7279143900,000007EB,false,1,8,06,41,00,80,00,00,01,00
7279146100,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7279265200,000007AD,false,1,8,07,59,02,08,96,03,00,08
7279357800,000007E0,false,1,8,02,10,03,00,00,00,00,00
7279797400,000007E0,false,1,8,02,10,90,00,00,00,00,00
7280244000,000007E0,false,1,8,01,20,00,00,00,00,00,00
7280677400,000007E0,false,1,8,02,10,03,00,00,00,00,00
7281096600,000007A8,false,1,8,03,7F,19,78,AA,AA,AA,AA
7281118100,000007E0,false,1,8,02,10,90,00,00,00,00,00
7281562600,000007E0,false,1,8,01,20,00,00,00,00,00,00
7282011900,000007E0,false,1,8,01,20,00,00,00,00,00,00
7282499200,000007DF,false,1,8,02,01,00,00,00,00,00,00
7282507000,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7282509800,000007EB,false,1,8,06,41,00,80,00,00,01,00
7282668700,000007E7,false,1,8,02,10,03,00,00,00,00,00
7283110600,000007E7,false,1,8,02,10,90,00,00,00,00,00
7283560000,000007E7,false,1,8,01,20,00,00,00,00,00,00
7283593400,000007A8,false,1,8,03,7F,19,78,AA,AA,AA,AA
7286090200,000007A8,false,1,8,03,7F,19,78,AA,AA,AA,AA
7309008900,000007DF,false,1,8,02,01,00,00,00,00,00,00
7309017100,000007EB,false,1,8,06,41,00,80,00,00,01,00
7309019700,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7309170200,000007DF,false,1,8,02,01,00,00,00,00,00,00
7309176800,000007EB,false,1,8,06,41,00,80,00,00,01,00
7309179300,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7309695600,000007DF,false,1,8,02,01,00,00,00,00,00,00
7309706200,000007EB,false,1,8,06,41,00,80,00,00,01,00
7309708600,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7323122300,000007DF,false,1,8,02,01,00,00,00,00,00,00
7323129600,000007EB,false,1,8,06,41,00,80,00,00,01,00
7323132200,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7323282600,000007DF,false,1,8,02,01,00,00,00,00,00,00
7323289400,000007EB,false,1,8,06,41,00,80,00,00,01,00
7323292000,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7323797500,000007DF,false,1,8,02,01,00,00,00,00,00,00
7323807700,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7323808800,000007EB,false,1,8,06,41,00,80,00,00,01,00
7324027300,000007E7,false,1,8,02,10,03,00,00,00,00,00
7324473000,000007E7,false,1,8,02,10,90,00,00,00,00,00
7324911100,000007E7,false,1,8,01,20,00,00,00,00,00,00
7325336900,000007E7,false,1,8,02,10,90,00,00,00,00,00
7325785100,000007E7,false,1,8,02,10,90,00,00,00,00,00
7326210800,000007E7,false,1,8,01,20,00,00,00,00,00,00
7326649000,000007E7,false,1,8,01,20,00,00,00,00,00,00
7327144900,000007DF,false,1,8,02,01,00,00,00,00,00,00
7327152200,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7327154600,000007EB,false,1,8,06,41,00,80,00,00,01,00
7327314500,000007E1,false,1,8,02,10,03,00,00,00,00,00
7327756400,000007E1,false,1,8,02,10,90,00,00,00,00,00
7328187300,000007E1,false,1,8,01,20,00,00,00,00,00,00
7328631600,000007E1,false,1,8,02,10,03,00,00,00,00,00
7329071000,000007E1,false,1,8,02,10,90,00,00,00,00,00
7329509200,000007E1,false,1,8,01,20,00,00,00,00,00,00
7356236800,000007DF,false,1,8,02,01,00,00,00,00,00,00
7356248700,000007EB,false,1,8,06,41,00,80,00,00,01,00
7356253900,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7356404600,000007DF,false,1,8,02,01,00,00,00,00,00,00
7356408500,000007EB,false,1,8,06,41,00,80,00,00,01,00
7356411400,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7356891000,000007DF,false,1,8,02,01,00,00,00,00,00,00
7356897900,000007EB,false,1,8,06,41,00,80,00,00,01,00
7356900800,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7357094800,000007E2,false,1,8,02,10,03,00,00,00,00,00
7357097200,000007EA,false,1,8,03,7F,10,12,00,00,00,00
7357108200,000007E2,false,1,8,02,10,90,00,00,00,00,00
7357117200,000007EA,false,1,8,02,50,90,00,00,00,00,00
7357131900,000007E2,false,1,8,01,20,00,00,00,00,00,00
7357147100,000007EA,false,1,8,01,60,00,00,00,00,00,00
7357220600,000007E2,false,1,8,02,10,03,00,00,00,00,00
7357230500,000007EA,false,1,8,03,7F,10,12,00,00,00,00
7357286600,000007E2,false,1,8,03,19,02,08,00,00,00,00
7357297000,000007EA,false,1,8,03,7F,19,12,00,00,00,00
7357346800,000007E2,false,1,8,03,19,02,AC,00,00,00,00
7357356900,000007EA,false,1,8,03,7F,19,12,00,00,00,00
7369061700,000007DF,false,1,8,02,01,00,00,00,00,00,00
7369062900,000007EB,false,1,8,06,41,00,80,00,00,01,00
7369071000,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7369221500,000007DF,false,1,8,02,01,00,00,00,00,00,00
7369232700,000007EB,false,1,8,06,41,00,80,00,00,01,00
7369235800,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7369742100,000007DF,false,1,8,02,01,00,00,00,00,00,00
7369750100,000007EC,false,1,8,06,41,00,80,00,00,01,AA
7369752000,000007EB,false,1,8,06,41,00,80,00,00,01,00
7369960600,000007E2,false,1,8,02,10,03,00,00,00,00,00
7369971500,000007EA,false,1,8,03,7F,10,12,00,00,00,00
7369983100,000007E2,false,1,8,02,10,90,00,00,00,00,00
7369991500,000007EA,false,1,8,02,50,90,00,00,00,00,00
7370010500,000007E2,false,1,8,01,20,00,00,00,00,00,00
7370021600,000007EA,false,1,8,01,60,00,00,00,00,00,00
